,open,high,low,close,adjclose,volume
2020-02-04,52.20000076293945,52.58000183105469,51.970001220703125,52.27000045776367,50.17265701293945,21559200.0
2020-02-05,53.31999969482422,53.619998931884766,52.9900016784668,52.9900016784668,50.86376953125,26797700.0
2020-02-06,53.65999984741211,53.91999816894531,52.81999969482422,53.279998779296875,51.142127990722656,22155800.0
2020-02-07,52.880001068115234,52.959999084472656,51.91999816894531,52.099998474121094,50.00947570800781,14450900.0
2020-02-10,51.900001525878906,51.900001525878906,49.91999816894531,50.189998626708984,48.176116943359375,28244800.0
2020-02-11,51.150001525878906,52.20000076293945,51.02000045776367,52.04999923706055,49.961483001708984,27560600.0
2020-02-12,53.099998474121094,53.380001068115234,52.83000183105469,53.06999969482422,50.940555572509766,28539800.0
2020-02-13,52.220001220703125,52.400001525878906,51.560001373291016,52.13999938964844,50.04787063598633,20105600.0
2020-02-14,52.209999084472656,52.279998779296875,50.95000076293945,51.0,48.953617095947266,19896200.0
2020-02-17,51.709999084472656,53.40999984741211,51.619998931884766,53.40999984741211,51.26691436767578,28134200.0
2020-02-18,52.54999923706055,53.04999923706055,52.119998931884766,52.79999923706055,50.68138885498047,18054400.0
2020-02-19,52.93000030517578,53.119998931884766,52.400001525878906,52.810001373291016,50.69099044799805,14439700.0
2020-02-20,53.27000045776367,53.4900016784668,52.060001373291016,52.20000076293945,50.105464935302734,18818800.0
2020-02-21,51.0,51.13999938964844,49.79999923706055,50.130001068115234,48.118526458740234,32249900.0
2020-02-26,,,,,,
2020-02-27,44.650001525878906,45.540000915527344,43.560001373291016,44.470001220703125,42.68563461303711,42419000.0
2020-02-28,43.9900016784668,44.310001373291016,43.20000076293945,44.310001373291016,42.53205490112305,33228600.0
2020-03-02,44.880001068115234,47.09000015258789,44.810001373291016,46.36000061035156,44.49979782104492,48372500.0
2020-03-03,46.7400016784668,49.09000015258789,46.06999969482422,46.349998474121094,44.490196228027344,52401800.0
2020-03-04,48.0,49.09000015258789,47.0,48.56999969482422,46.62112045288086,31476600.0
2020-03-05,47.65999984741211,47.95000076293945,45.95000076293945,46.849998474121094,44.97013473510742,29092300.0
2020-03-06,44.20000076293945,45.81999969482422,43.650001525878906,44.61000061035156,42.82001495361328,39718600.0
2020-03-09,40.45000076293945,41.540000915527344,37.810001373291016,37.83000183105469,36.31206512451172,59037000.0
2020-03-10,41.900001525878906,45.34000015258789,40.79999923706055,44.810001373291016,43.01198959350586,63269800.0
2020-03-11,43.0099983215332,44.290000915527344,39.0,40.7400016784668,39.10530090332031,50025000.0
2020-03-12,36.0,36.0,32.45000076293945,35.349998474121094,33.93157196044922,62222000.0
2020-03-13,42.0,44.029998779296875,37.0,42.900001525878906,41.17863082885742,67635900.0
2020-03-16,36.0099983215332,41.400001525878906,36.0099983215332,39.040000915527344,37.473514556884766,59078300.0
2020-03-17,40.5,43.56999969482422,39.11000061035156,41.5099983215332,39.84440231323242,52743800.0
2020-03-18,38.79999923706055,40.869998931884766,35.70000076293945,38.650001525878906,37.09916305541992,59689100.0
2020-03-19,37.5,39.0,35.2599983215332,36.400001525878906,34.93944549560547,52645400.0
2020-03-20,37.900001525878906,39.40999984741211,34.709999084472656,35.189998626708984,33.777992248535156,50479900.0
2020-03-23,35.54999923706055,35.86000061035156,33.369998931884766,34.099998474121094,32.73173141479492,41958300.0
2020-03-24,36.86000061035156,38.650001525878906,36.86000061035156,37.63999938964844,36.12968826293945,37044800.0
2020-03-25,38.189998626708984,41.349998474121094,38.09000015258789,40.849998474121094,39.21088409423828,38064400.0
2020-03-26,41.0099983215332,42.40999984741211,39.9900016784668,42.0,40.31474304199219,36253000.0
2020-03-27,39.29999923706055,41.439998626708984,39.20000076293945,40.099998474121094,38.4909782409668,32331200.0
2020-03-30,40.91999816894531,42.31999969482422,40.7400016784668,41.77000045776367,40.093971252441406,31298300.0
2020-03-31,42.29999923706055,44.4900016784668,42.220001220703125,43.220001220703125,41.48579025268555,39238000.0
2020-04-01,41.810001373291016,44.119998931884766,41.20000076293945,43.369998931884766,41.62976837158203,37092100.0
2020-04-02,43.95000076293945,44.56999969482422,41.91999816894531,42.779998779296875,41.06344223022461,34372600.0
2020-04-03,42.79999923706055,42.869998931884766,39.7599983215332,40.5,38.87493133544922,31650000.0
2020-04-06,42.599998474121094,43.38999938964844,41.970001220703125,43.130001068115234,41.3994026184082,32019300.0
2020-04-07,45.189998626708984,45.5,43.560001373291016,43.779998779296875,42.023319244384766,34191900.0
2020-04-08,43.5,44.25,43.04999923706055,43.5099983215332,41.76415252685547,29464500.0
2020-04-09,43.95000076293945,44.470001220703125,42.84000015258789,43.279998779296875,41.54338073730469,29827800.0
2020-04-13,43.20000076293945,44.56999969482422,42.97999954223633,44.56999969482422,42.781620025634766,22066800.0
2020-04-14,45.619998931884766,46.0,44.5,44.529998779296875,42.74322509765625,24713600.0
2020-04-15,43.5,43.900001525878906,42.61000061035156,43.189998626708984,41.456993103027344,28808700.0
2020-04-16,43.79999923706055,43.9900016784668,42.040000915527344,42.7599983215332,41.044246673583984,24442900.0
2020-04-17,43.900001525878906,44.22999954223633,43.220001220703125,44.0,42.234493255615234,23604600.0
2020-04-20,43.2599983215332,43.2599983215332,42.22999954223633,42.459999084472656,40.756282806396484,29050700.0
2020-04-22,42.599998474121094,43.2400016784668,42.04999923706055,42.900001525878906,41.17863082885742,22693600.0
2020-04-23,43.290000915527344,44.689998626708984,42.810001373291016,43.5099983215332,41.76415252685547,27171100.0
2020-04-24,43.369998931884766,44.20000076293945,41.83000183105469,43.7599983215332,42.004119873046875,55165900.0
2020-04-27,44.459999084472656,45.04999923706055,43.86000061035156,44.54999923706055,42.762420654296875,25580600.0
2020-04-28,45.20000076293945,45.290000915527344,43.47999954223633,44.61000061035156,42.82001495361328,25680000.0
2020-04-29,45.349998474121094,47.380001068115234,44.84000015258789,46.72999954223633,44.854949951171875,33207500.0
2020-04-30,45.709999084472656,46.16999816894531,44.7599983215332,44.86000061035156,43.05998611450195,25720300.0
2020-05-04,43.70000076293945,44.33000183105469,43.400001525878906,43.93000030517578,42.167301177978516,16994300.0
2020-05-05,44.45000076293945,45.029998779296875,43.70000076293945,43.70000076293945,41.946529388427734,19070600.0
2020-05-06,44.189998626708984,44.7599983215332,43.61000061035156,44.33000183105469,42.55125045776367,26602700.0
2020-05-07,45.630001068115234,46.97999954223633,45.45000076293945,46.04999923706055,44.202232360839844,42194300.0
2020-05-08,47.5,48.959999084472656,46.970001220703125,48.849998474121094,46.8898811340332,33922800.0
2020-05-11,48.209999084472656,49.25,47.72999954223633,47.72999954223633,45.814823150634766,24783100.0
2020-05-12,48.43000030517578,48.599998474121094,47.459999084472656,47.459999084472656,45.55565643310547,21806900.0
2020-05-13,48.16999816894531,49.18000030517578,47.65999984741211,48.540000915527344,46.592323303222656,34159500.0
2020-05-14,47.95000076293945,48.459999084472656,46.939998626708984,48.09000015258789,46.16038131713867,35513400.0
2020-05-15,48.689998626708984,49.29999923706055,48.04999923706055,48.04999923706055,46.12198257446289,35196100.0
2020-05-18,50.34000015258789,51.599998474121094,49.95000076293945,51.2599983215332,49.203182220458984,41936200.0
2020-05-19,51.29999923706055,52.709999084472656,51.09000015258789,52.29999923706055,50.20145034790039,27704400.0
2020-05-20,53.369998931884766,53.66999816894531,52.5,52.5,50.393428802490234,27014500.0
2020-05-21,52.290000915527344,52.65999984741211,50.369998931884766,51.130001068115234,49.078399658203125,41802300.0
2020-05-22,50.77000045776367,51.099998474121094,49.900001525878906,50.27000045776367,48.252906799316406,23933600.0
2020-05-25,51.40999984741211,51.68000030517578,49.91999816894531,50.099998474121094,48.089725494384766,21162000.0
2020-05-26,50.380001068115234,50.52000045776367,48.84000015258789,49.20000076293945,47.2258415222168,28917800.0
2020-05-27,49.84000015258789,50.83000183105469,48.779998779296875,50.63999938964844,48.60805892944336,31932100.0
2020-05-28,51.0,51.650001525878906,50.04999923706055,50.09000015258789,48.08012771606445,23530900.0
2020-05-29,51.400001525878906,53.0,51.060001373291016,53.0,50.87336349487305,92646300.0
2020-06-01,52.81999969482422,53.849998474121094,52.5,53.41999816894531,51.276512145996094,27152300.0
2020-06-02,53.79999923706055,53.79999923706055,53.0,53.41999816894531,51.276512145996094,25602700.0
2020-06-03,53.900001525878906,54.34000015258789,53.380001068115234,53.65999984741211,51.50688171386719,31584300.0
2020-06-04,53.720001220703125,55.70000076293945,53.52000045776367,55.65999984741211,53.426631927490234,37638600.0
2020-06-05,56.38999938964844,56.70000076293945,54.34000015258789,54.61000061035156,52.41876220703125,39799100.0
2020-06-08,54.97999954223633,55.650001525878906,53.97999954223633,54.779998779296875,52.581939697265625,27456500.0
2020-06-09,54.15999984741211,54.9900016784668,54.119998931884766,54.9900016784668,52.78351593017578,19860000.0
2020-06-10,54.90999984741211,55.20000076293945,53.7599983215332,54.20000076293945,52.02521514892578,24321300.0
2020-06-12,53.709999084472656,54.04999923706055,51.97999954223633,53.400001525878906,51.25731658935547,31223700.0
2020-06-15,52.5,54.43000030517578,52.130001068115234,53.880001068115234,51.718055725097656,27425600.0
2020-06-16,55.4900016784668,55.5,54.220001220703125,55.38999938964844,53.16746520996094,29329400.0
2020-06-17,55.4900016784668,56.439998626708984,55.150001525878906,56.20000076293945,53.94496536254883,27840000.0
2020-06-18,56.29999923706055,56.540000915527344,55.61000061035156,56.16999816894531,53.91616439819336,25770000.0
2020-06-19,56.33000183105469,56.599998474121094,54.709999084472656,55.16999816894531,52.95629119873047,38079900.0
2020-06-22,55.0,55.349998474121094,54.43000030517578,55.0,52.793113708496094,14891400.0
2020-06-23,55.529998779296875,56.560001373291016,55.369998931884766,55.59000015258789,53.359439849853516,18272700.0
2020-06-24,56.25,56.2599983215332,54.81999969482422,55.38999938964844,53.16746520996094,18156600.0
2020-06-25,55.5,56.150001525878906,54.869998931884766,56.0,53.75299072265625,17051900.0
2020-06-26,55.900001525878906,56.95000076293945,55.209999084472656,55.619998931884766,53.38823699951172,21655500.0
2020-06-29,55.439998626708984,55.90999984741211,54.84000015258789,55.630001068115234,53.39783477783203,15453400.0
2020-06-30,55.439998626708984,56.540000915527344,55.0099983215332,55.91999816894531,53.67619705200195,27462900.0
2020-07-01,56.08000183105469,56.08000183105469,54.04999923706055,54.540000915527344,52.3515739440918,28999400.0
2020-07-02,54.849998474121094,55.7400016784668,54.75,55.4900016784668,53.26345443725586,24148500.0
2020-07-03,55.20000076293945,55.70000076293945,54.93000030517578,55.2599983215332,53.04267883300781,7831800.0
2020-07-06,56.09000015258789,56.7400016784668,55.59000015258789,56.56999969482422,54.30011749267578,23609900.0
2020-07-07,56.7400016784668,56.97999954223633,56.099998474121094,56.369998931884766,54.1081428527832,13598400.0
2020-07-08,56.900001525878906,57.720001220703125,55.790000915527344,57.31999969482422,55.020023345947266,32634600.0
2020-07-09,57.52000045776367,57.68000030517578,56.060001373291016,56.41999816894531,54.15613555908203,19741600.0
2020-07-10,56.52000045776367,57.29999923706055,56.15999984741211,56.970001220703125,54.6840705871582,14728100.0
2020-07-13,57.72999954223633,59.220001220703125,57.650001525878906,57.650001525878906,55.33678436279297,28780200.0
2020-07-14,57.91999816894531,61.970001220703125,57.900001525878906,61.70000076293945,59.22427749633789,52234500.0
2020-07-15,62.29999923706055,62.93000030517578,60.38999938964844,61.790000915527344,59.310665130615234,29833100.0
2020-07-16,61.29999923706055,61.689998626708984,59.849998474121094,60.119998931884766,57.707672119140625,22788400.0
2020-07-17,60.5,61.25,60.31999969482422,61.040000915527344,58.59075927734375,18896400.0
2020-07-20,61.119998931884766,61.4900016784668,60.349998474121094,60.79999923706055,58.36038589477539,16491500.0
2020-07-21,60.439998626708984,60.47999954223633,59.27000045776367,59.70000076293945,57.304527282714844,29043600.0
2020-07-22,59.93000030517578,60.25,58.79999923706055,59.2400016784668,56.86298370361328,19644700.0
2020-07-23,59.900001525878906,60.15999984741211,58.63999938964844,58.849998474121094,56.48863220214844,17291900.0
2020-07-24,58.56999969482422,58.849998474121094,57.81999969482422,58.599998474121094,56.248661041259766,22544100.0
2020-07-27,59.099998474121094,61.630001068115234,58.97999954223633,61.369998931884766,58.90751647949219,35124800.0
2020-07-28,60.70000076293945,61.15999984741211,60.20000076293945,60.34000015258789,57.918846130371094,21707500.0
2020-07-29,61.209999084472656,62.95000076293945,60.849998474121094,62.95000076293945,60.42411804199219,29486600.0
2020-07-30,62.29999923706055,62.369998931884766,60.650001525878906,61.27000045776367,58.81153106689453,32210700.0
2020-07-31,61.099998474121094,62.209999084472656,60.5,60.709999084472656,58.27399826049805,26318800.0
2020-08-03,61.86000061035156,62.66999816894531,60.2599983215332,60.2599983215332,57.8420524597168,35910500.0
2020-08-04,60.2599983215332,60.84000015258789,59.36000061035156,60.70000076293945,58.264400482177734,182535800.0
2020-08-05,61.900001525878906,62.900001525878906,61.849998474121094,62.189998626708984,59.69461441040039,36999600.0
2020-08-06,62.619998931884766,62.880001068115234,61.279998779296875,61.83000183105469,59.34906005859375,22468400.0
2020-08-07,61.38999938964844,61.38999938964844,59.779998779296875,60.45000076293945,58.02443313598633,28427400.0
2020-08-10,60.70000076293945,62.20000076293945,60.40999984741211,62.20000076293945,59.7042121887207,29341400.0
2020-08-11,62.790000915527344,62.81999969482422,60.15999984741211,60.279998779296875,57.86125183105469,23822800.0
2020-08-12,60.880001068115234,62.290000915527344,60.58000183105469,61.5,59.03229904174805,29627900.0
2020-08-13,61.400001525878906,62.15999984741211,60.11000061035156,60.349998474121094,57.928443908691406,24906200.0
2020-08-14,60.349998474121094,61.43000030517578,60.29999923706055,61.349998474121094,58.8883171081543,17848800.0
2020-08-17,61.779998779296875,62.599998474121094,61.150001525878906,62.22999954223633,59.733009338378906,42786400.0
2020-08-18,63.29999923706055,63.70000076293945,62.849998474121094,63.060001373291016,60.52970504760742,32205700.0
2020-08-19,63.40999984741211,63.880001068115234,62.33000183105469,62.38999938964844,59.88658905029297,23537900.0
2020-08-20,61.81999969482422,63.5,61.66999816894531,62.95000076293945,60.42411804199219,25866600.0
2020-08-21,62.40999984741211,62.790000915527344,61.5099983215332,62.20000076293945,59.7042121887207,27242700.0
2020-08-24,62.939998626708984,63.130001068115234,62.2400016784668,62.959999084472656,60.4337158203125,17944700.0
2020-08-25,62.79999923706055,62.84000015258789,61.04999923706055,61.619998931884766,59.147483825683594,23543000.0
2020-08-26,61.65999984741211,62.349998474121094,61.2400016784668,61.75,59.27227020263672,23924400.0
2020-08-27,61.689998626708984,62.18000030517578,60.33000183105469,60.790000915527344,58.350791931152344,18201900.0
2020-08-28,61.18000030517578,61.70000076293945,60.630001068115234,61.099998474121094,58.64834976196289,15040300.0
2020-08-31,61.099998474121094,61.150001525878906,59.68000030517578,59.68000030517578,57.28532791137695,31080000.0
2020-09-01,60.290000915527344,61.790000915527344,60.20000076293945,61.7599983215332,59.28186798095703,24197700.0
2020-09-02,61.900001525878906,62.34000015258789,60.31999969482422,61.31999969482422,58.85952377319336,21797200.0
2020-09-03,60.0,60.54999923706055,58.849998474121094,59.31999969482422,56.93977355957031,36117400.0
2020-09-04,59.709999084472656,60.5,58.70000076293945,60.4900016784668,58.062828063964844,26636700.0
2020-09-08,59.59000015258789,59.7599983215332,58.90999984741211,59.27000045776367,56.891780853271484,14663800.0
2020-09-09,59.900001525878906,60.33000183105469,59.369998931884766,60.0,57.59248733520508,16481700.0
2020-09-10,60.0,60.20000076293945,58.31999969482422,58.529998779296875,56.18147277832031,19431400.0
2020-09-11,60.04999923706055,62.29999923706055,59.84000015258789,61.95000076293945,59.4642448425293,46057000.0
2020-09-14,62.79999923706055,63.349998474121094,61.380001068115234,61.90999984741211,59.42584991455078,35710200.0
2020-09-15,62.709999084472656,63.650001525878906,62.150001525878906,62.599998474121094,60.08816146850586,32570600.0
2020-09-16,62.31999969482422,62.5,60.650001525878906,60.970001220703125,58.52356719970703,28843500.0
2020-09-17,60.400001525878906,62.41999816894531,60.11000061035156,62.08000183105469,59.58903121948242,31397500.0
2020-09-18,62.47999954223633,63.099998474121094,61.65999984741211,61.65999984741211,59.18587875366211,33143800.0
2020-09-21,61.04999923706055,61.38999938964844,59.439998626708984,60.0,57.59248733520508,53120800.0
2020-09-22,58.13999938964844,58.279998779296875,57.150001525878906,57.810001373291016,57.810001373291016,23996200.0
2020-09-23,57.66999816894531,59.61000061035156,57.060001373291016,59.099998474121094,59.099998474121094,37365600.0
2020-09-24,59.689998626708984,59.779998779296875,58.439998626708984,58.65999984741211,58.65999984741211,31607500.0
2020-09-25,58.349998474121094,59.45000076293945,58.20000076293945,59.25,59.25,27582200.0
2020-09-28,59.939998626708984,60.2400016784668,58.70000076293945,58.779998779296875,58.779998779296875,30265400.0
2020-09-29,58.72999954223633,59.959999084472656,58.349998474121094,58.349998474121094,58.349998474121094,26201600.0
2020-09-30,59.209999084472656,60.27000045776367,58.75,59.11000061035156,59.11000061035156,25947500.0
2020-10-01,59.529998779296875,59.849998474121094,58.02000045776367,58.86000061035156,58.86000061035156,22852700.0
2020-10-02,58.61000061035156,59.439998626708984,58.11000061035156,58.31999969482422,58.31999969482422,23668800.0
2020-10-05,58.900001525878906,59.84000015258789,58.75,59.59000015258789,59.59000015258789,17887200.0
2020-10-06,60.0099983215332,60.279998779296875,58.209999084472656,58.619998931884766,58.619998931884766,21951600.0
2020-10-07,59.13999938964844,60.7599983215332,58.959999084472656,60.16999816894531,60.16999816894531,27276500.0
2020-10-08,60.349998474121094,61.4900016784668,60.060001373291016,61.290000915527344,61.290000915527344,22207400.0
2020-10-09,61.689998626708984,61.939998626708984,60.849998474121094,61.599998474121094,61.599998474121094,21120900.0
2020-10-13,61.27000045776367,62.63999938964844,61.029998779296875,62.13999938964844,62.13999938964844,18602200.0
2020-10-14,62.08000183105469,63.290000915527344,62.040000915527344,63.0,63.0,22210600.0
2020-10-15,62.40999984741211,62.86000061035156,61.97999954223633,62.470001220703125,62.470001220703125,16309700.0
2020-10-16,62.70000076293945,63.099998474121094,62.2400016784668,62.2400016784668,62.2400016784668,15783800.0
2020-10-19,62.72999954223633,63.18000030517578,61.95000076293945,61.95000076293945,61.95000076293945,29156200.0
2020-10-20,61.779998779296875,62.290000915527344,61.33000183105469,61.84000015258789,61.84000015258789,25276800.0
2020-10-21,61.650001525878906,63.209999084472656,61.599998474121094,62.849998474121094,62.849998474121094,21480900.0
2020-10-22,63.11000061035156,63.4900016784668,62.439998626708984,63.099998474121094,63.099998474121094,32097700.0
2020-10-23,62.619998931884766,63.88999938964844,62.220001220703125,63.47999954223633,63.47999954223633,20995000.0
2020-10-26,62.900001525878906,63.45000076293945,62.0099983215332,62.5,62.5,18250900.0
2020-10-27,62.5,62.900001525878906,62.060001373291016,62.529998779296875,62.529998779296875,18155500.0
2020-10-28,61.95000076293945,62.06999969482422,60.25,60.2599983215332,60.2599983215332,23686100.0
2020-10-29,60.970001220703125,62.2400016784668,59.790000915527344,62.02000045776367,62.02000045776367,37998800.0
2020-10-30,61.79999923706055,62.40999984741211,60.0099983215332,60.54999923706055,60.54999923706055,27476200.0
2020-11-03,61.900001525878906,63.34000015258789,61.220001220703125,63.34000015258789,63.34000015258789,32900800.0
2020-11-04,63.279998779296875,63.279998779296875,61.45000076293945,61.58000183105469,61.58000183105469,27932100.0
2020-11-05,62.29999923706055,63.060001373291016,61.45000076293945,62.54999923706055,62.54999923706055,25563600.0
2020-11-06,62.380001068115234,63.959999084472656,62.34000015258789,63.34000015258789,63.34000015258789,21039200.0
2020-11-09,64.1500015258789,64.2699966430664,62.869998931884766,63.189998626708984,63.189998626708984,37728900.0
2020-11-10,63.2400016784668,63.59000015258789,62.689998626708984,63.15999984741211,63.15999984741211,53960600.0
2020-11-11,63.18000030517578,63.91999816894531,63.0,63.599998474121094,63.599998474121094,25908500.0
2020-11-12,63.56999969482422,63.77000045776367,62.459999084472656,62.66999816894531,62.66999816894531,23726500.0
2020-11-13,62.72999954223633,63.54999923706055,62.61000061035156,63.15999984741211,63.15999984741211,18662400.0
2020-11-16,63.5,65.33999633789062,62.970001220703125,64.91999816894531,64.91999816894531,91477900.0
2020-11-17,64.80000305175781,68.0999984741211,64.80000305175781,66.97000122070312,66.97000122070312,62475900.0
2020-11-18,66.98999786376953,67.38999938964844,66.06999969482422,66.44999694824219,66.44999694824219,22854400.0
2020-11-19,66.70999908447266,67.72000122070312,66.47000122070312,67.72000122070312,67.72000122070312,25928500.0
2020-11-23,68.80999755859375,71.31999969482422,68.5,71.29000091552734,71.29000091552734,38662400.0
2020-11-24,71.05000305175781,74.88999938964844,70.18000030517578,74.80000305175781,74.80000305175781,49842200.0
2020-11-25,73.80000305175781,75.9000015258789,73.61000061035156,75.5,75.5,36269100.0
2020-11-26,75.41999816894531,76.5999984741211,75.4000015258789,76.56999969482422,76.56999969482422,20359000.0
2020-11-27,77.0,78.77999877929688,76.7699966430664,78.19999694824219,78.19999694824219,35777100.0
2020-11-30,78.8499984741211,79.36000061035156,77.12000274658203,78.0,78.0,48594200.0
2020-12-01,79.83000183105469,81.5,79.25,81.25,81.25,61441200.0
2020-12-02,80.9000015258789,81.25,77.30999755859375,79.83999633789062,79.83999633789062,53703300.0
2020-12-03,81.0,81.05000305175781,78.61000061035156,78.95999908447266,78.95999908447266,35158600.0
2020-12-04,80.0999984741211,82.68000030517578,80.0999984741211,82.2699966430664,82.2699966430664,38441000.0
2020-12-07,82.41999816894531,82.98999786376953,81.66999816894531,82.94999694824219,82.94999694824219,27398500.0
2020-12-08,82.97000122070312,83.30000305175781,81.66000366210938,82.9000015258789,82.9000015258789,28598800.0
2020-12-09,83.0999984741211,83.83000183105469,82.22000122070312,82.69999694824219,82.69999694824219,26938500.0
2020-12-10,83.6500015258789,85.22000122070312,83.19999694824219,85.0,85.0,41230700.0
2020-12-11,84.62000274658203,85.27999877929688,84.4000015258789,84.76000213623047,84.76000213623047,17825100.0
2020-12-14,85.19999694824219,85.22000122070312,82.94999694824219,83.55000305175781,83.55000305175781,20931700.0
2020-12-15,83.55000305175781,85.37999725341797,83.55000305175781,84.5,84.5,18762800.0
2020-12-16,84.9000015258789,86.2300033569336,84.36000061035156,86.22000122070312,86.22000122070312,23038300.0
2020-12-17,86.5,87.94999694824219,86.16999816894531,87.19999694824219,87.19999694824219,21367800.0
2020-12-18,87.62000274658203,88.3499984741211,87.43000030517578,88.19000244140625,88.19000244140625,13534400.0
2020-12-21,86.1500015258789,87.4000015258789,84.77999877929688,86.86000061035156,86.86000061035156,31877300.0
2020-12-22,86.86000061035156,86.98999786376953,85.43000030517578,86.94000244140625,86.94000244140625,23157000.0
2020-12-23,86.52999877929688,87.52999877929688,86.4000015258789,87.36000061035156,87.36000061035156,17710200.0
2020-12-28,87.79000091552734,88.58000183105469,87.08000183105469,87.30999755859375,87.30999755859375,26001300.0
